ZipCode,MedianIncome,MarginOfError
05667,51176,9475
05669,63661,14827
05670,,
05672,74659,14267
05673,84432,15356
05674,66136,20012
05675,61583,6112
05676,83158,10587
05677,117891,28063
05678,66875,9092
05679,75694,15092
05680,65481,5807
05681,80375,16289
05682,69063,9357
05701,55511,4379
05730,82813,10294
05731,,
05732,39792,18151
05733,63050,7480
05734,61250,15946
05735,49141,19714
05736,60703,18010
05737,78846,21903
05738,84000,10569
05739,54375,15808
05742,66500,19462
05743,64031,7203
05744,70179,24002
05746,,
05747,50938,22230
05748,64449,8984
05751,67917,19305
05753,74926,10056
05757,63269,4432
05758,54917,5915
05759,57847,7763
05760,59514,11610
05761,55625,15775
05762,58162,5294
05763,59224,3328
05764,59375,10199
05765,66923,8186
05766,88393,18683
05767,62941,6138
05768,54167,49744
05769,86645,12652
05770,75000,16687
05772,68542,10352
05773,72674,7298
05774,66364,9651
05775,46406,18959
05776,58750,21766
05777,54125,7735
05778,69844,22727
05819,49313,6905
05820,61250,10621
05821,62917,19160
05822,43750,15487
05824,39531,20093
05825,49375,45909
05826,64107,17250
05827,75972,12811
05828,58988,9303
05829,59125,12365
05830,62557,12847
05832,65125,14725
05833,59000,5783
05836,84522,10109
05837,35833,17247
05839,69500,30516
05840,,
05841,49545,8012
05842,61615,3678
05843,52599,13640
05845,60000,14889
05846,40737,4017
05847,42000,13671
05850,,
05851,53307,7939
05853,84306,35939
05855,57202,8598
05857,68750,7426
05858,34167,8739
05859,65792,7139
05860,53807,4757
05862,58750,35012
05866,71563,17131
05867,52917,22512
05868,122813,56590
05871,54688,14410
05872,39732,11465
05873,79063,25657
05874,56125,22950
05875,48750,33859
05901,,
05902,,
05903,53155,3524
05904,31979,10345
05905,65833,15602
05906,47639,7207
05907,48000,4946
06001,129801,8463
06002,81354,4745
06010,73663,4537
06013,143038,12477
06016,106385,7301
06018,52054,12309
06019,100369,19495
06020,,
06021,106406,11646
06022,,
06023,83542,29468
06024,100515,35936
06026,109464,24261
06027,103618,8427
06029,109545,15905
06031,84167,18857
06032,106957,9815
06033,125855,12047
06035,110183,15993
06037,104246,14071
06039,90083,21300
06040,73856,5058
06042,82568,2646
06043,116393,12150
06051,40367,3898
06052,72101,8888
06053,56807,4907
06057,101563,18469
06058,76184,6139
06059,,
06060,140294,23938
06061,,
06062,72121,6741
06063,114500,12186
06065,106622,9689
06066,68566,1980
06067,86410,6055
06068,80556,55225
06069,87464,43056
06070,132622,7845
06071,108333,7825
06072,,
06073,155000,19487
06074,126996,7646
06076,85360,10579
06078,116052,14847
06079,,
06080,,
06081,77470,20326
06082,86880,4440
06084,121120,14658
06085,109135,23379
06088,72551,14710
06089,117731,26326
06090,125000,71093
06091,79583,65124
06092,175870,34219
06093,115776,19543
06095,96080,3627
06096,79678,12190
06098,65475,8840
06103,87782,16418
06105,33881,3935
06106,40463,3908
06107,147429,9821
06108,49314,3819
06109,100557,7740
06110,74319,7256
06111,90314,5713
06112,34457,2461
06114,43964,5037
06117,147713,8697
06118,71586,5557
06119,94292,9542
06120,25461,5055
06226,40396,2922
06231,145588,19489
06232,102759,10240
06234,80521,15617
06235,85305,19319
06237,113983,21146
06238,94058,2547
06239,64223,7993
06241,74766,9340
06242,82411,9438
06243,240521,157302
06247,90714,14695
06248,114028,21559
06249,96490,21316
06250,75833,24398
06254,89948,13118
06255,83427,16200
06256,57543,8467
06258,,
06259,94592,9182
06260,67070,10189
06262,51522,31866
06263,41607,20393
06264,83000,7891
06266,71979,35849
06268,33803,8480
06269,,
06277,98088,20852
06278,92353,24990
06279,78351,8444
06280,63066,12953
06281,93304,16147
06282,95236,25194
06320,50819,6096
06330,80865,12475
06331,95432,10451
06332,53103,23641
06333,116840,13330
06334,89167,13458
06335,97868,26949
06336,164063,135733
06338,170673,37081
06339,90938,17843
06340,69736,3513
06350,,
06351,68925,7636
06353,,
06354,75649,8230
06355,109914,9386
06357,88569,8337
06359,85266,22484
06360,61145,3533
06365,95962,20945
06370,90777,9378
06371,113634,5943
06373,,
06374,68005,5393
06375,96670,4608
06376,,
06377,90759,17279
06378,102762,10254
06379,75724,6607
06380,45034,11415
06382,83046,8856
06384,80588,19695
06385,95154,8465
06387,107404,19364
06389,,
06390,46250,6648
06401,61769,11557
06403,90804,27134
06405,87514,6151
06409,71425,26980
06410,132573,10898
06412,93333,12502
06413,98966,9175
06414,213571,105752
06415,104754,10784
06416,94468,12974
06417,79090,15187
06418,64576,9911
06419,117900,22847
06420,109578,13811
06422,133652,14118
06423,98347,6037
06424,106949,10768
06426,108162,35412
06437,115171,7471
06438,146875,20707
06439,,
06441,112250,14312
06442,89980,13851
06443,140990,9025
06444,100694,30372
06447,126850,14117
06450,59700,2792
06451,60034,4439
06455,95391,17537
06456,102083,72934
06457,67510,4696
06459,,
06460,90166,5410
06461,119574,9097
06467,,
06468,127995,5903
06469,89085,12931
06470,135703,10000
06471,96369,20849
06472,108051,19701
06473,111176,10988
06475,95795,11847
06477,128171,17124
06478,116431,5482
06479,98569,8645
06480,107034,14244
06481,74375,29306
06482,127273,26178
06483,83781,9394
06484,103647,2612
06488,102044,11683
06489,108984,5758
06492,88605,4368
06498,64634,20355
06510,67446,24124
06511,51236,3552
06512,69367,5204
06513,42208,4093
06514,75800,5542
06515,66326,8981
06516,66868,3232
06517,79911,15153
06518,91909,7548
06519,38538,6429
06524,136667,29935
06525,171652,16501
06604,38760,3957
06605,51523,5861
06606,60733,3637
06607,45276,5853
06608,37355,3882
06610,47889,5365
06611,138801,13916
06612,165469,25146
06614,94037,4233
06615,71767,4132
06702,11830,1327
06704,45126,2756
06705,50299,7720
06706,47239,6071
06708,59198,5950
06710,49762,11435
06712,109800,14414
06716,103633,8102
06750,87778,31968
06751,95338,21166
06752,138343,1123
06753,,
06754,103897,20639
06755,102708,8649
06756,128378,5603
06757,89538,13354
06758,67708,48685
06759,99375,11742
06762,124619,9139
06763,94625,31431
06770,86815,5148
06776,92717,4778
06777,127727,36141
06778,94219,60705
06779,79041,11900
06782,91150,32366
06783,107220,16203
06784,123889,27960
06785,95125,55668
06786,83975,12386
06787,81121,16854
06790,63308,5071
06791,118710,22221
06793,148056,69375
06794,51607,36442
06795,82386,12412
06796,97120,15184
06798,104081,10869
06801,101481,11126
06804,127361,11558
06807,144861,36281
06810,65131,5573
06811,98272,5437
06812,129718,15748
06820,"250000",
06824,166125,12013
06825,118567,9927
06830,134201,12161
06831,206135,16732
06840,215297,15056
06850,106259,9445
06851,96522,3557
06853,212500,41710
06854,73552,7498
06855,86316,18373
06870,222649,43087
06877,160694,18255
06878,"250000",
06880,236892,26896
06883,204792,25372
06890,189412,35108
06896,140088,16149
06897,209635,11933
06901,78583,21676
06902,85057,7870
06903,191458,28440
06905,120460,5979
06906,95341,16722
06907,99861,16739
07001,75947,7845
07002,72839,4488
07003,86195,3566
07004,109100,27443
07005,110350,17100
07006,131864,5327
07008,74623,9687
07009,139701,18327
07010,89387,7174
07011,65590,8627
07012,89639,13011
07013,103292,6441
07014,96759,38162
07016,139394,11199
07017,55501,5320
07018,53926,3892
07020,126483,13056
07021,"250000",
07022,54904,8739
07023,178311,33166
07024,92456,5536
07026,66296,3410
07027,92981,21209
07028,239779,32390
07029,67829,9910
07030,160890,7950
07031,94012,18887
07032,76647,2974
07033,107316,17508
07034,85757,9317
07035,105409,7860
07036,79129,4072
07039,176991,21343
07040,156477,17977
07041,180000,14735
07042,128581,12218
07043,225263,20686
07044,141040,12731
07045,149659,18602
07046,"250000",
07047,70934,5221
07050,48504,5537
07052,118326,9120
07054,100778,6543
07055,49436,4226
07057,75410,4727
07058,160019,15706
07059,180708,22206
07060,62414,4956
07062,83640,7640
07063,69750,11970
07064,124228,9661
07065,81368,3914
07066,114141,8902
07067,109331,15759
07068,145994,15019
07069,139583,24382
07070,118462,7165
07071,91367,11951
07072,108479,32821
07073,86592,15104
07074,83125,17896
07075,123184,17483
07076,161348,12503
07077,101532,7938
07078,"250000",
07079,158333,8811
07080,114293,9580
07081,137390,11520
07082,141000,33353
07083,105578,5159
07086,104892,15352
07087,53177,3509
07088,76875,28924
07090,185093,25318
07092,134808,52130
07093,65843,3726
07094,125246,5553
07095,96919,7951
07102,32375,7116
07103,35043,6512
07104,45070,4129
07105,48863,3075
07106,43288,4241
07107,39375,5041
07108,29657,2735
07109,75974,6217
07110,105183,6607
07111,50020,4380
07112,45540,7399
07114,25042,10741
07201,52768,4605
07202,57911,5475
07203,68369,4384
07204,85427,7739
07205,82850,9307
07206,51870,7156
07208,54683,4425
07302,150254,8374
07304,60787,3594
07305,67048,4599
07306,66812,3912
07307,69124,5220
07310,163405,20910
07311,163967,18675
07401,165599,26976
07403,116305,14660
07405,117740,12148
07407,75091,7636
07410,133209,10820
07416,80264,7205
07417,188217,18031
07418,177971,40432
07419,102862,11709
07420,100130,14557
07421,115139,13850
07422,108358,18140
07423,244493,20871
07424,97631,9536
07430,111075,10179
07432,128920,24168
07435,126826,14900
07436,152364,10493
07438,112570,17254
07439,92500,7239
07440,155497,19388
07442,100906,11025
07444,104503,8060
07446,156473,15208
07450,194198,16569
07452,182292,21103
07456,130833,17819
07457,101219,21937
07458,221325,29768
07460,96961,22168
07461,92565,8071
07462,86736,13165
07463,132315,15340
07465,111653,19715
07470,137168,7111
07480,95521,16902
07481,167368,13798
07501,37256,4217
07502,64653,13129
07503,56645,8163
07504,61786,7358
07505,17574,6597
07506,107416,10698
07508,89160,6244
07512,103419,11451
07513,55625,5875
07514,53254,10891
07522,41612,4756
07524,42724,5790
07601,73716,3776
07603,104949,9416
07604,102639,12831
07605,102381,12756
07606,89911,13843
07607,99832,10227
07608,,
07620,196875,57972
07621,111851,8974
07624,166125,26706
07626,155515,13424
07627,191346,48939
07628,108333,10997
07630,135396,9627
07631,91164,9074
07632,191875,39884
07640,140958,34175
07641,196932,40698
07642,165964,18960
07643,77368,11795
07644,70821,8982
07645,163170,28096
07646,98992,8812
07647,112610,14915
07648,144390,19255
07649,174643,26418
07650,76297,9144
07652,130446,10701
07656,168269,24901
07657,93045,14071
07660,86502,15102
07661,142214,21544
07662,101689,22438
07663,113738,7702
07666,125368,12181
07670,179833,22179
07675,155135,7493
07676,142682,17259
07677,210078,44294
07701,102191,9097
07702,149792,24067
07703,,
07704,192500,39125
07711,94716,14049
07712,84328,6273
07716,102227,11247
07717,95781,8537
07718,152898,15371
07719,105707,12256
07720,90357,25280
07721,107009,28846
07722,180208,23888
07723,62292,17994
07724,90827,6934
07726,135953,11714
07727,112042,19018
07728,101043,7447
07730,108990,6679
07731,122239,6112
07732,85268,28140
07733,156996,16298
07734,79425,8451
07735,86411,11549
07737,122589,19187
07738,172710,26267
07739,212069,32515
07740,65647,7427
07746,172765,15444
07747,115272,4811
07748,128740,8819
07750,131250,49316
07751,154453,18801
07753,81268,7466
07755,115436,11526
07756,65078,12174
07757,111400,22614
07758,93125,29250
07760,184336,24630
07762,95609,12941
07764,107059,19000
07801,73919,6213
07803,100327,8044
07820,,
07821,122206,15010
07822,95139,37449
07823,68500,12798
07825,112592,9172
07826,102196,12439
07827,90116,12873
07828,84344,6674
07830,156832,13080
07831,,
07832,104205,18943
07833,,
07834,148716,13671
07836,132262,10441
07838,111875,19012
07840,97544,6934
07842,,
07843,97670,7744
07844,68611,43276
07846,,
07847,69583,16784
07848,94974,13664
07849,113542,17556
07850,97241,9321
07851,93393,12211
07852,88302,27205
07853,175833,19413
07856,79107,39167
07857,74549,35031
07860,98237,7375
07863,81375,19464
07865,126492,23390
07866,119255,10844
07869,151346,10283
07870,,
07871,145385,5541
07874,106618,8140
07876,150840,9786
07878,92738,18485
07880,123750,69814
07881,,
07882,82616,5875
07885,95603,13881
07901,148945,15782
07920,160180,8697
07921,118382,20455
07922,171875,41592
07924,200438,56570
07926,,
07927,134054,38449
07928,207059,13856
07930,178731,28470
07931,143140,27031
07932,132154,13733
07933,147813,38095
07934,162333,32460
07935,92212,34065
07936,129329,14228
07939,,
07940,152469,17687
07945,210846,29715
07946,198000,77288
07950,134726,7844
07960,147949,13403
07961,,
07970,,
07974,157416,15351
07976,63125,53983
07977,,
07979,,
07980,131125,11366
07981,129396,4919
08001,93421,44036
08002,93651,7981
08003,138472,7844
08004,88476,10164
08005,83232,6115
08006,85833,24235
08007,85041,14161
08008,97247,7392
08009,89369,17363
08010,75060,14436
08011,,
08012,84053,6272
08014,107097,105040
08015,71649,8670
08016,86185,8014
08019,125972,64701
08020,108564,17645
08021,58116,3465
08022,104323,15019
08023,32171,15414
08026,95000,20663
08027,83219,10065
08028,72701,6853
08029,78222,16922
08030,58452,6115
08031,66667,5025
08032,108986,13508
08033,132500,12107
08034,100173,6638
08035,102670,15089
08036,114519,15891
08037,76977,5954
08038,68750,37549
08039,,
08041,147781,30577
08042,98750,25239
08043,102606,6851
08045,70156,9664
08046,83331,4802
08048,108924,13085
08049,74306,14038
08050,93933,5851
08051,91766,8675
08052,66529,3013
08053,107154,4685
08054,103399,5418
08055,140441,6858
08056,130037,32467
08057,146465,15118
08059,83089,12140
08060,97341,3449
08061,117625,35323
08062,144468,14635
08063,75365,10224
08064,,
08065,78736,6041
08066,51065,10999
08067,106875,14711
08068,67260,8308
08069,53225,7436
08070,70318,5111
08071,84643,3999
08072,57989,29607
08073,,
08074,,
08075,80801,8216
08077,120174,6041
08078,77148,11489
08079,44763,3221
08080,116348,6089
08081,90318,4453
08083,82799,8727
08084,81310,16973
08085,117556,10663
08086,76875,12784
08087,75686,3615
08088,94271,7522
08089,89479,14675
08090,103535,7948
08091,84564,13210
08092,100662,26560
08093,61530,11826
08094,86588,8713
08095,,
08096,82046,6266
08097,87813,10914
08098,108281,24308
08102,27442,3422
08103,26007,5861
08104,27399,5107
08105,36274,3529
08106,88429,9698
08107,64370,6525
08108,99087,9018
08109,73111,4205
08110,73575,7645
08201,60536,11730
08202,120625,27567
08203,81830,11587
08204,74543,9214
08205,74556,9031
08210,83859,7700
08212,77102,3837
08215,71213,8222
08217,,
08221,118795,13048
08223,80750,25495
08224,138750,59102
08225,88232,16323
08226,88414,8200
08230,98393,13490
08232,44147,2122
08234,86783,6210
08240,,
08241,130500,55161
08242,80893,13684
08243,86359,16151
08244,61781,6385
08245,,
08246,,
08247,122031,18159
08248,117917,95393
08251,65515,4699
08260,57869,6763
08270,78848,6920
08302,53599,3196
08310,46674,18005
08311,65357,16235
08312,89973,19418
08314,,
08316,21914,19877
08317,78295,27902
08318,76263,8064
08319,107969,18003
08320,,
08321,34444,24104
08322,92738,8583
08323,88906,11272
08324,63750,17106
08326,69803,30283
08327,71000,20854
08328,83929,20641
08329,,
08330,75405,8546
08332,61660,5214
08340,69773,18455
08341,60833,30510
08343,120288,17493
08344,64731,13842
08345,56094,20229
08346,,
08348,93750,34217
08349,47813,21031
08350,,
08352,71761,57063
08353,67500,22436
08360,57905,4258
08361,83728,15272
08401,29789,2337
08402,106206,13504
08403,105385,14689
08406,66657,9023
08501,125172,29652
08502,206250,22792
08505,98479,7657
08510,176349,52285
08511,62443,17681
08512,120898,20100
08514,107344,42487
08515,160781,23596
08518,88431,15374
08520,107241,9638
08525,133649,22474
08527,100885,3852
08528,53935,37311
08530,111671,13363
08533,97488,11915
08534,145747,14113
08535,191068,16148
08536,115685,11357
08540,163074,16400
08542,121103,33363
08544,,
08550,196066,9981
08551,140539,12971
08553,126389,20516
08554,90435,23250
08555,99911,31871
08558,213966,31854
08559,137524,16379
08560,113156,51039
08561,,
08562,81597,14185
08608,20990,13985
08609,41718,3708
08610,75493,4677
08611,42962,5754
08618,42628,5166
08619,89825,5060
08620,99394,15019
08628,87579,14321
08629,73054,10752
08638,60185,4037
08640,83468,13252
08641,79500,7475
08648,113214,8679
08690,105158,9917
08691,126733,22603
08701,53380,3332
08720,126375,89482
08721,97087,9627
08722,88940,6456
08723,92434,6670
08724,81793,6178
08730,155993,16227
08731,85321,8951
08732,100278,9275
08733,64614,15863
08734,105282,15671
08735,76768,17617
08736,152697,14696
08738,153636,35894
08740,59397,9870
08741,117969,33054
08742,103079,8197
08750,140868,20988
08751,63661,19733
08752,66875,18483
08753,90034,4771
08755,73857,6793
08757,50807,2076
08758,87768,11925
08759,45996,3203
08801,143030,20294
08802,114083,11077
08804,102065,21410
08805,71942,6599
08807,138549,7627
08809,110369,6522
08810,127975,8660
08812,104295,9629
08816,127717,6388
08817,98184,4732
08820,146149,11448
08821,103199,4066
08822,121220,9940
08823,96110,6018
08824,159321,9081
08825,109125,21720
08826,112339,7447
08827,111793,6253
08828,100273,6042
08829,103692,10751
08830,103179,12588
08831,101137,12152
08832,71071,25385
08833,147679,27513
08835,79766,13605
08836,187625,31437
08837,98468,7278
08840,137399,8145
08844,145903,9024
08846,90162,6619
08848,121715,9693
08850,111081,24053
08852,109462,5562
08853,192681,13878
08854,112980,5892
08857,95968,6719
08858,,
08859,89881,7074
08861,54587,4313
08863,105505,11497
08865,66779,3641
08867,164259,24118
08869,90125,9477
08872,83750,6495
08873,98251,6298
08876,108769,4932
08879,89041,7731
08880,83986,14215
08882,82031,8285
08884,92188,12600
08886,139132,12949
08887,91964,23171
08889,114830,21130
08890,,
08901,49338,5893
08902,103488,5388
08904,85652,9597
10001,101409,11816
10002,37093,3148
10003,137533,10077
10004,216017,10041
10005,197188,17558
10006,200536,24685
10007,"250000",
10009,77551,8516
10010,131635,18605
10011,139343,14488
10012,117581,10760
10013,137572,21050
10014,136559,13983
10016,136431,12756
10017,136112,8861
10018,130457,24262
10019,105538,13099
10020,,
10021,136060,15170
10022,156255,13538
10023,136109,11196
10024,153177,17247
10025,103440,6815
10026,65038,6857
10027,58435,5213
10028,149789,11622
10029,33901,4162
10030,42834,6415
10031,57180,4302
10032,55059,4503
